month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason
2014-09,BUKIT BATOK,4 ROOM,540,BT BATOK ST 52,07 TO 09,107,Model A,1987,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46749,59,4,59 years 04 months,3925.233644859813,False,
2014-09,BUKIT BATOK,4 ROOM,386,BT BATOK WEST AVE 5,16 TO 18,90,Model A,2004,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46750,76,4,76 years 04 months,4666.666666666667,False,
2014-09,BUKIT BATOK,4 ROOM,539,BT BATOK ST 52,01 TO 03,103,Model A,1987,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46751,59,4,59 years 04 months,4126.21359223301,False,
2014-09,BUKIT BATOK,4 ROOM,231,BT BATOK EAST AVE 5,10 TO 12,96,New Generation,1985,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46752,57,4,57 years 04 months,4583.333333333333,False,
2014-09,BUKIT BATOK,4 ROOM,290D,BT BATOK EAST AVE 3,04 TO 06,100,Model A,1998,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46753,70,4,70 years 04 months,4500.0,False,
2014-09,BUKIT BATOK,4 ROOM,393,BT BATOK WEST AVE 5,04 TO 06,92,Model A,2004,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46754,76,4,76 years 04 months,4891.304347826087,False,
2014-09,BUKIT BATOK,4 ROOM,104,BT BATOK CTRL,07 TO 09,104,Model A,1985,523000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46755,57,4,57 years 04 months,5028.846153846154,False,
2014-09,BUKIT BATOK,5 ROOM,290A,BT BATOK ST 24,19 TO 21,121,Improved,1998,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46756,70,4,70 years 04 months,4338.842975206611,False,
2014-09,BUKIT BATOK,5 ROOM,291C,BT BATOK ST 24,04 TO 06,122,Improved,1998,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46757,70,4,70 years 04 months,4303.2786885245905,False,
2014-09,BUKIT BATOK,5 ROOM,189,BT BATOK WEST AVE 6,19 TO 21,118,Improved,1997,588000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46758,69,4,69 years 04 months,4983.050847457627,False,
2014-09,BUKIT BATOK,5 ROOM,385,BT BATOK WEST AVE 5,10 TO 12,115,Improved,2005,590000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46759,77,4,77 years 04 months,5130.434782608696,False,
2014-09,BUKIT BATOK,5 ROOM,111,BT BATOK WEST AVE 6,04 TO 06,132,Model A,1985,605000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46760,57,4,57 years 04 months,4583.333333333333,False,
2014-09,BUKIT BATOK,EXECUTIVE,221,BT BATOK EAST AVE 3,01 TO 03,141,Apartment,1985,630000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46761,57,4,57 years 04 months,4468.085106382979,False,
2014-09,BUKIT BATOK,EXECUTIVE,287,BT BATOK EAST AVE 3,04 TO 06,146,Apartment,1995,735000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46762,67,4,67 years 04 months,5034.246575342466,False,
2014-09,BUKIT MERAH,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,210000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46763,47,4,47 years 04 months,6774.193548387097,False,
2014-09,BUKIT MERAH,3 ROOM,37,JLN RUMAH TINGGI,01 TO 03,53,Standard,1969,280500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46764,41,4,41 years 04 months,5292.452830188679,False,
2014-09,BUKIT MERAH,3 ROOM,132,JLN BT MERAH,04 TO 06,59,Improved,1975,290000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46765,47,4,47 years 04 months,4915.254237288135,False,
2014-09,BUKIT MERAH,2 ROOM,45,TELOK BLANGAH DR,07 TO 09,45,Improved,1976,298000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46766,48,4,48 years 04 months,6622.222222222223,False,
2014-09,BUKIT MERAH,3 ROOM,37,JLN RUMAH TINGGI,10 TO 12,53,Standard,1969,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46767,41,4,41 years 04 months,5660.377358490566,False,
2014-09,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,01 TO 03,65,Improved,1976,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46768,48,4,48 years 04 months,4692.307692307692,False,
2014-09,BUKIT MERAH,2 ROOM,28,JLN KLINIK,04 TO 06,49,Standard,1969,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46769,41,4,41 years 04 months,6285.714285714285,False,
2014-09,BUKIT MERAH,3 ROOM,38,TELOK BLANGAH RISE,01 TO 03,60,Improved,1976,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46770,48,4,48 years 04 months,5166.666666666667,False,
2014-09,BUKIT MERAH,3 ROOM,145,JLN BT MERAH,01 TO 03,67,New Generation,1981,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46771,53,4,53 years 04 months,4701.492537313433,False,
2014-09,BUKIT MERAH,3 ROOM,28,HOY FATT RD,04 TO 06,60,Standard,1967,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46772,39,4,39 years 04 months,5416.666666666667,False,
2014-09,BUKIT MERAH,3 ROOM,28,TELOK BLANGAH RISE,07 TO 09,59,Improved,1976,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46773,48,4,48 years 04 months,5508.474576271186,False,
2014-09,BUKIT MERAH,3 ROOM,12,TELOK BLANGAH CRES,07 TO 09,59,Improved,1975,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46774,47,4,47 years 04 months,5677.966101694915,False,
2014-09,BUKIT MERAH,3 ROOM,107,JLN BT MERAH,07 TO 09,63,Standard,1970,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46775,42,4,42 years 04 months,5396.825396825397,False,
2014-09,BUKIT MERAH,3 ROOM,46,TELOK BLANGAH DR,04 TO 06,65,Improved,1976,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46776,48,4,48 years 04 months,5384.615384615385,False,
2014-09,BUKIT MERAH,3 ROOM,28,JLN BT MERAH,16 TO 18,60,Standard,1967,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46777,39,4,39 years 04 months,6000.0,False,
2014-09,BUKIT MERAH,3 ROOM,26,JLN KLINIK,07 TO 09,60,Standard,1969,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46778,41,4,41 years 04 months,6000.0,False,
2014-09,BUKIT MERAH,3 ROOM,14,TAMAN HO SWEE,04 TO 06,66,Standard,1970,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46779,42,4,42 years 04 months,5454.545454545455,False,
2014-09,BUKIT MERAH,3 ROOM,129,BT MERAH VIEW,01 TO 03,65,Improved,1973,370000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46780,45,4,45 years 04 months,5692.307692307692,False,
2014-09,BUKIT MERAH,3 ROOM,107,BT PURMEI RD,10 TO 12,67,New Generation,1983,383000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46782,55,4,55 years 04 months,5716.417910447762,False,
2014-09,BUKIT MERAH,3 ROOM,77,INDUS RD,04 TO 06,63,Improved,1973,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46783,45,4,45 years 04 months,6111.111111111111,False,
2014-09,BUKIT MERAH,3 ROOM,32,TELOK BLANGAH RISE,13 TO 15,70,Improved,1976,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46784,48,4,48 years 04 months,5500.0,False,
2014-09,BUKIT MERAH,3 ROOM,38,BEO CRES,04 TO 06,59,Standard,1971,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46785,43,4,43 years 04 months,6610.169491525424,False,
2014-09,BUKIT MERAH,3 ROOM,60,TELOK BLANGAH HTS,07 TO 09,67,New Generation,1976,395000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46786,48,4,48 years 04 months,5895.522388059701,False,
2014-09,BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DR,04 TO 06,73,New Generation,1978,399999,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46787,50,4,50 years 04 months,5479.438356164384,False,
2014-09,BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DR,10 TO 12,73,New Generation,1978,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46789,50,4,50 years 04 months,5547.945205479452,False,
2014-09,BUKIT MERAH,3 ROOM,75,TELOK BLANGAH DR,13 TO 15,67,New Generation,1978,408000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46790,50,4,50 years 04 months,6089.55223880597,False,
2014-09,BUKIT MERAH,3 ROOM,141,JLN BT MERAH,10 TO 12,67,New Generation,1979,423000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46791,51,4,51 years 04 months,6313.432835820896,False,
2014-09,BUKIT MERAH,3 ROOM,130,BT MERAH VIEW,16 TO 18,65,Improved,1973,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46792,45,4,45 years 04 months,6692.307692307692,False,
2014-09,BUKIT MERAH,3 ROOM,6,TELOK BLANGAH CRES,04 TO 06,76,Improved,1975,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46793,47,4,47 years 04 months,5789.473684210527,False,
2014-09,BUKIT MERAH,3 ROOM,105,HENDERSON CRES,16 TO 18,76,Improved,1975,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46794,47,4,47 years 04 months,5855.263157894737,False,
2014-09,BUKIT MERAH,4 ROOM,40,TELOK BLANGAH RISE,13 TO 15,82,Improved,1976,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46795,48,4,48 years 04 months,5426.829268292683,False,
2014-09,BUKIT MERAH,4 ROOM,23,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46796,47,4,47 years 04 months,5670.731707317073,False,
2014-09,BUKIT MERAH,3 ROOM,1,EVERTON PK,07 TO 09,72,New Generation,1980,468000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46797,52,4,52 years 04 months,6500.0,False,
2014-09,BUKIT MERAH,3 ROOM,5,EVERTON PK,10 TO 12,72,New Generation,1980,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46798,52,4,52 years 04 months,6666.666666666667,False,
2014-09,BUKIT MERAH,3 ROOM,26A,JLN MEMBINA,25 TO 27,60,Model A,2008,518000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46799,80,4,80 years 04 months,8633.333333333334,False,
2014-09,BUKIT MERAH,4 ROOM,114,BT PURMEI RD,01 TO 03,103,Model A,1985,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46800,57,4,57 years 04 months,5097.0873786407765,False,
2014-09,BUKIT MERAH,4 ROOM,51,LENGKOK BAHRU,10 TO 12,84,Simplified,1986,550000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46801,58,4,58 years 04 months,6547.619047619048,False,
2014-09,BUKIT MERAH,5 ROOM,14,TELOK BLANGAH CRES,01 TO 03,122,Improved,1999,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46802,71,4,71 years 04 months,4877.049180327869,False,
2014-09,BUKIT MERAH,4 ROOM,13,CANTONMENT CL,04 TO 06,75,Model A,2003,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46803,75,4,75 years 04 months,7933.333333333333,False,
2014-09,BUKIT MERAH,4 ROOM,135,JLN BT MERAH,13 TO 15,107,Model A,1997,600000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46804,69,4,69 years 04 months,5607.476635514019,False,
2014-09,BUKIT MERAH,4 ROOM,37,JLN RUMAH TINGGI,10 TO 12,106,Adjoined flat,1969,620000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46805,41,4,41 years 04 months,5849.056603773585,False,
2014-09,BUKIT MERAH,4 ROOM,106A,DEPOT RD,16 TO 18,100,Model A,2000,652800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46806,72,4,72 years 04 months,6528.0,False,
2014-09,BUKIT MERAH,4 ROOM,69,REDHILL CL,16 TO 18,85,Model A,2001,660000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46807,73,4,73 years 04 months,7764.705882352941,False,
2014-09,BUKIT MERAH,5 ROOM,113,DEPOT RD,16 TO 18,117,Standard,1976,680000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46808,48,4,48 years 04 months,5811.965811965812,False,
2014-09,BUKIT MERAH,4 ROOM,119C,KIM TIAN RD,13 TO 15,92,Model A,2003,683000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46809,75,4,75 years 04 months,7423.913043478261,False,
2014-09,BUKIT MERAH,4 ROOM,77A,REDHILL RD,04 TO 06,90,Model A,2005,700000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46810,77,4,77 years 04 months,7777.777777777777,False,
2014-09,BUKIT MERAH,5 ROOM,26,TELOK BLANGAH CRES,22 TO 24,117,Standard,1975,725000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46811,47,4,47 years 04 months,6196.581196581196,False,
2014-09,BUKIT MERAH,5 ROOM,49,TELOK BLANGAH DR,07 TO 09,120,Standard,1976,728000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46812,48,4,48 years 04 months,6066.666666666667,False,
2014-09,BUKIT MERAH,5 ROOM,14,TELOK BLANGAH CRES,10 TO 12,121,Improved,1999,730000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46813,71,4,71 years 04 months,6033.05785123967,False,
2014-09,BUKIT MERAH,4 ROOM,25B,JLN MEMBINA,25 TO 27,90,Model A,2009,732000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46814,81,4,81 years 04 months,8133.333333333333,False,
2014-09,BUKIT MERAH,4 ROOM,26C,JLN MEMBINA,16 TO 18,85,Model A,2009,736000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46815,81,4,81 years 04 months,8658.823529411764,False,
2014-09,BUKIT MERAH,5 ROOM,95,HAVELOCK RD,19 TO 21,118,Improved,1983,740000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46816,55,4,55 years 04 months,6271.186440677966,False,
2014-09,BUKIT MERAH,4 ROOM,13,CANTONMENT CL,22 TO 24,90,Model A,2003,748000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46817,75,4,75 years 04 months,8311.111111111111,False,
2014-09,BUKIT MERAH,4 ROOM,121,KIM TIAN PL,13 TO 15,100,Model A,2001,750000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46818,73,4,73 years 04 months,7500.0,False,
2014-09,BUKIT MERAH,5 ROOM,63A,LENGKOK BAHRU,04 TO 06,115,Improved,2001,760000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46819,73,4,73 years 04 months,6608.695652173913,False,
2014-09,BUKIT MERAH,4 ROOM,88,REDHILL CL,07 TO 09,113,Model A,1995,768000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46820,67,4,67 years 04 months,6796.460176991151,False,
2014-09,BUKIT MERAH,4 ROOM,77A,REDHILL RD,22 TO 24,100,Model A,2005,768000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46821,77,4,77 years 04 months,7680.0,False,
2014-09,BUKIT MERAH,5 ROOM,9,JLN RUMAH TINGGI,13 TO 15,136,Model A,1984,770000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46822,56,4,56 years 04 months,5661.764705882353,False,
2014-09,BUKIT MERAH,4 ROOM,8A,BOON TIONG RD,07 TO 09,100,Model A,2005,775000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46823,77,4,77 years 04 months,7750.0,False,
2014-09,BUKIT MERAH,5 ROOM,77A,REDHILL RD,04 TO 06,115,Improved,2005,785000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46824,77,4,77 years 04 months,6826.086956521739,False,
2014-09,BUKIT MERAH,5 ROOM,6,KIM TIAN RD,04 TO 06,137,Model A,1995,830000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46825,67,4,67 years 04 months,6058.394160583942,False,
2014-09,BUKIT MERAH,5 ROOM,126,BT MERAH VIEW,13 TO 15,140,Model A,1996,838000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46826,68,4,68 years 04 months,5985.714285714285,False,
2014-09,BUKIT MERAH,5 ROOM,75A,REDHILL RD,25 TO 27,115,Improved,2005,843000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46827,77,4,77 years 04 months,7330.434782608696,False,
2014-09,BUKIT MERAH,5 ROOM,86,TELOK BLANGAH HTS,22 TO 24,111,Improved,2003,850000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46828,75,4,75 years 04 months,7657.657657657658,False,
2014-09,BUKIT MERAH,5 ROOM,63A,LENGKOK BAHRU,28 TO 30,121,Improved,2001,860000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46829,73,4,73 years 04 months,7107.438016528926,False,
2014-09,BUKIT PANJANG,3 ROOM,103,GANGSA RD,01 TO 03,64,Simplified,1988,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46830,60,4,60 years 04 months,4609.375,False,
2014-09,BUKIT PANJANG,3 ROOM,116,PENDING RD,07 TO 09,73,Model A,1987,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46831,59,4,59 years 04 months,4041.095890410959,False,
2014-09,BUKIT PANJANG,3 ROOM,122,PENDING RD,01 TO 03,64,Simplified,1988,298000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46832,60,4,60 years 04 months,4656.25,False,
2014-09,BUKIT PANJANG,3 ROOM,125,PENDING RD,04 TO 06,73,Model A,1987,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46833,59,4,59 years 04 months,4109.58904109589,False,
2014-09,BUKIT PANJANG,3 ROOM,148,GANGSA RD,07 TO 09,73,Model A,1988,302088,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46834,60,4,60 years 04 months,4138.191780821918,False,
2014-09,BUKIT PANJANG,3 ROOM,252,BANGKIT RD,01 TO 03,73,Model A,1989,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46835,61,4,61 years 04 months,4246.575342465753,False,
2014-09,BUKIT PANJANG,3 ROOM,106,GANGSA RD,01 TO 03,73,Model A,1988,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46836,60,4,60 years 04 months,4246.575342465753,False,
2014-09,BUKIT PANJANG,4 ROOM,208,PETIR RD,07 TO 09,84,Simplified,1988,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46837,60,4,60 years 04 months,3928.5714285714284,False,
2014-09,BUKIT PANJANG,4 ROOM,225,PENDING RD,01 TO 03,84,Simplified,1987,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46838,59,4,59 years 04 months,3964.285714285714,False,
2014-09,BUKIT PANJANG,4 ROOM,224,PENDING RD,01 TO 03,85,Simplified,1989,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46839,61,4,61 years 04 months,3941.176470588235,False,
2014-09,BUKIT PANJANG,4 ROOM,207,PETIR RD,07 TO 09,84,Simplified,1988,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46840,60,4,60 years 04 months,3988.095238095238,False,
2014-09,BUKIT PANJANG,3 ROOM,223,PENDING RD,10 TO 12,73,Model A,1988,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46841,60,4,60 years 04 months,4657.534246575343,False,
2014-09,BUKIT PANJANG,4 ROOM,519,JELAPANG RD,07 TO 09,103,Model A,1998,343000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46842,70,4,70 years 04 months,3330.097087378641,False,
2014-09,BUKIT PANJANG,4 ROOM,511,JELAPANG RD,04 TO 06,101,Model A,1998,352000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46843,70,4,70 years 04 months,3485.1485148514853,False,
2014-09,BUKIT PANJANG,4 ROOM,238,BT PANJANG RING RD,10 TO 12,104,Model A,1988,353000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46844,60,4,60 years 04 months,3394.230769230769,False,
2014-09,BUKIT PANJANG,4 ROOM,420,FAJAR RD,10 TO 12,104,Model A,1989,360888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46845,61,4,61 years 04 months,3470.076923076923,False,
2014-09,BUKIT PANJANG,4 ROOM,514,JELAPANG RD,04 TO 06,102,Model A,1998,365000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46846,70,4,70 years 04 months,3578.4313725490197,False,
2014-09,BUKIT PANJANG,4 ROOM,529,JELAPANG RD,04 TO 06,103,Model A,1999,381000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46847,71,4,71 years 04 months,3699.029126213592,False,
2014-09,BUKIT PANJANG,4 ROOM,277,BANGKIT RD,04 TO 06,104,Model A,1988,383000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46848,60,4,60 years 04 months,3682.6923076923076,False,
2014-09,BUKIT PANJANG,4 ROOM,477,SEGAR RD,07 TO 09,91,Premium Apartment,2003,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46849,75,4,75 years 04 months,4230.7692307692305,False,
2014-09,BUKIT PANJANG,4 ROOM,220,PETIR RD,07 TO 09,103,Model A,1989,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46850,61,4,61 years 04 months,3786.4077669902913,False,
2014-09,BUKIT PANJANG,4 ROOM,137,PETIR RD,07 TO 09,107,Model A,1989,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46851,61,4,61 years 04 months,3644.8598130841124,False,
2014-09,BUKIT PANJANG,4 ROOM,236,BT PANJANG RING RD,07 TO 09,104,Model A,1988,392000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46852,60,4,60 years 04 months,3769.230769230769,False,
2014-09,BUKIT PANJANG,4 ROOM,621,SENJA RD,10 TO 12,91,Model A,2001,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46853,73,4,73 years 04 months,4395.604395604396,False,
2014-09,BUKIT PANJANG,4 ROOM,482,SEGAR RD,13 TO 15,91,Premium Apartment,2002,402000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46854,74,4,74 years 04 months,4417.582417582417,False,
2014-09,BUKIT PANJANG,5 ROOM,447,BT PANJANG RING RD,10 TO 12,120,Improved,1997,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46855,69,4,69 years 04 months,3458.3333333333335,False,
2014-09,BUKIT PANJANG,5 ROOM,146,GANGSA RD,01 TO 03,122,Improved,1988,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46856,60,4,60 years 04 months,3483.6065573770493,False,
2014-09,BUKIT PANJANG,5 ROOM,204,PETIR RD,04 TO 06,122,Improved,1988,428888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46857,60,4,60 years 04 months,3515.4754098360654,False,
2014-09,BUKIT PANJANG,5 ROOM,465,SEGAR RD,10 TO 12,110,Premium Apartment,2002,433888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46858,74,4,74 years 04 months,3944.4363636363637,False,
2014-09,BUKIT PANJANG,5 ROOM,472,SEGAR RD,13 TO 15,110,Premium Apartment,2002,439000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46859,74,4,74 years 04 months,3990.909090909091,False,
2014-09,BUKIT PANJANG,4 ROOM,629,SENJA RD,01 TO 03,93,Premium Apartment,2004,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,46860,76,4,76 years 04 months,4731.182795698925,False,
